gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
LOC119197100	17	21	7	9	514.8000000000001	1029.6000000000001	92	1
LOC119197104	1	2	5	2	140.58	281.16	92	1
LOC119197105	8	39	6	8	592.35	1184.7	92	1
LOC119197106	45	37	10	5	491.04	982.08	92	1
LOC119197115	44	41	19	6	1039.5	2079	92	1
LOC119197121	51	281	23	50	3583.8	7167.6	92	1
LOC119197122	39	62	13	13	880.11	1760.22	92	1
LOC119197125	22	45	7	5	420.75	841.5	92	1
LOC119197129	41	148	25	25	1105.8300000000002	2211.6600000000003	92	1
LOC119197131	17	23	2	9	516.78	1033.56	92	1
LOC119197132	5	7	3	3	247.5	495	92	1
LOC119197135	9	10	0	1	151.47	302.94	92	1
LOC119197149	2	26	1	2	277.2	554.4	92	1
LOC119197151	7	39	5	7	380.16	760.32	92	1
LOC119197160	39	50	13	11	410.85	821.7	92	1
LOC119197165	21	3	36	12	1045.77	2091.54	92	1
LOC119197167	45	17	28	17	668.25	1336.5	92	1
LOC119197169	10	2	9	4	530.64	1061.28	92	1
LOC119197171	0	12	1	2	272.25	544.5	92	1
LOC119197172	31	30	6	4	327.69	655.38	92	1
LOC119197175	40	6	17	8	408.54	817.08	92	1
LOC119197179	21	46	10	10	865.26	1730.52	92	1
LOC119197181	72	48	11	11	805.86	1611.72	92	1
LOC119197184	4	10	0	0	231.66000000000003	463.32000000000005	92	1
LOC119197187	8	9	5	7	486.09000000000003	972.1800000000001	92	1
LOC119197190	30	52	7	9	616.77	1233.54	92	1
LOC119197191	38	42	9	6	472.23	944.46	92	1
LOC119197192	18	2	10	2	336.6	673.2	92	1
LOC119197193	17	44	4	5	522.72	1045.44	92	1
LOC119197236	51	34	10	6	517.77	1035.54	92	1
LOC119197237	4	28	4	10	430.65000000000003	861.3000000000001	92	1
LOC119197238	37	33	5	9	665.94	1331.88	92	1
LOC119197242	68	68	18	12	469.26000000000005	938.5200000000001	92	1
LOC119197259	22	8	14	4	337.59000000000003	675.1800000000001	92	1
LOC119197262	34	4	23	6	305.91	611.82	92	1
LOC119197265	8	12	10	6	273.24	546.48	92	1
LOC119197267	22	9	3	1	257.40000000000003	514.8000000000001	92	1
LOC119197277	12	26	3	3	226.71	453.42	92	1
LOC119197278	13	10	2	1	215.82000000000002	431.64000000000004	92	1
LOC119197291	7	8	2	2	251.46	502.92	92	1
LOC119197292	2	6	1	0	86.13000000000001	172.26000000000002	92	1
LOC119197296	132	266	44	50	3994.65	7989.3	92	1
LOC119197297	39	40	9	17	937.5300000000001	1875.0600000000002	92	1
LOC119197298	66	55	10	9	872.19	1744.38	92	1
LOC119197299	31	72	11	18	869.22	1738.44	92	1
LOC119197300	16	23	20	9	532.2900000000001	1064.5800000000002	92	1
LOC119197302	130	111	33	26	1433.52	2867.04	92	1
LOC119197303	38	34	11	4	549.78	1099.56	92	1
LOC119197306	2	30	4	8	551.1	1102.2	92	1
LOC119197306,themis2	54	22	18	4	545.49	1090.98	92	1
LOC119197308	24	36	9	8	627.6600000000001	1255.3200000000002	92	1
LOC119197309	0	8	2	3	192.06	384.12	92	1
LOC119197310	29	24	6	6	563.3100000000001	1126.6200000000001	92	1
LOC119197311	60	34	86	39	602.9100000000001	1205.8200000000002	92	1
LOC119197312	1	1	19	8	1017.72	2035.44	92	1
LOC119197315	15	41	3	10	440.55	881.1	92	1
LOC119197319	34	31	36	20	849.4200000000001	1698.8400000000001	92	1
LOC119197321	83	86	31	28	1672.1100000000001	3344.2200000000003	92	1
LOC119197322	8	17	2	4	415.8	831.6	92	1
LOC119197324	10	5	21	4	198.99	397.98	92	1
LOC119197325	13	17	4	6	183.15	366.3	92	1
LOC119197328	48	17	28	12	914.76	1829.52	92	1
LOC119197329	18	8	19	9	351.45	702.9	92	1
LOC119197330	26	17	51	20	1029.93	2059.86	92	1
LOC119197331	24	18	15	0	368.28000000000003	736.5600000000001	92	1
LOC119197332	34	13	12	8	394.02000000000004	788.0400000000001	92	1
LOC119197335	20	4	17	3	617.76	1235.52	92	1
LOC119197336	2	1	13	7	430.65000000000003	861.3000000000001	92	1
LOC119197338	140	109	23	18	1439.46	2878.92	92	1
LOC119197339	47	35	12	9	567.27	1134.54	92	1
LOC119197340	43	54	23	10	872.19	1744.38	92	1
LOC119197342	54	43	10	3	331.65000000000003	663.3000000000001	92	1
LOC119197347	34	47	12	9	630.63	1261.26	92	1
LOC119197349	12	14	9	4	283.14	566.28	92	1
LOC119197350	26	20	9	2	374.22	748.44	92	1
LOC119197351	128	201	46	29	2513.61	5027.22	92	1
LOC119197352	18	43	7	5	735.57	1471.14	92	1
LOC119197354	0	1	25	11	423.72	847.44	92	1
LOC119197357	6	2	2	0	376.20000000000005	752.4000000000001	92	1
LOC119197358	3	3	0	0	376.53000000000003	753.0600000000001	92	1
LOC119197359	6	3	16	7	343.53000000000003	687.0600000000001	92	1
LOC119197364	8	2	0	0	425.70000000000005	851.4000000000001	92	1
LOC119197366	8	3	2	1	146.52	293.04	92	1
LOC119197368	91	68	98	60	1212.75	2425.5	92	1
LOC119197387	0	2	0	0	303.27000000000004	606.5400000000001	92	1
LOC119197389	27	22	8	5	359.37	718.74	92	1
LOC119197391	11	11	18	6	439.56	879.12	92	1
LOC119197392	43	31	78	52	652.74	1305.48	92	1
LOC119197398	30	41	19	11	478.17	956.34	92	1
LOC119197399	57	47	7	9	792.99	1585.98	92	1
LOC119197406	3	42	3	13	271.26	542.52	92	1
LOC119197408	2	11	3	9	422.73	845.46	92	1
LOC119197410	4	18	4	4	380.16	760.32	92	1
LOC119197411	2	14	0	2	267.3	534.6	92	1
LOC119197412	27	44	8	4	396.99	793.98	92	1
LOC119197413	3	14	5	1	182.16	364.32	92	1
LOC119197415	111	158	38	43	2098.8	4197.6	92	1
LOC119197416	9	92	12	28	966.24	1932.48	92	1
LOC119197420	6	12	1	2	315.81	631.62	92	1
LOC119197422	22	53	11	7	754.38	1508.76	92	1
LOC119197423	1	3	3	0	495	990	92	1
LOC119197433	25	105	17	12	1400.8500000000001	2801.7000000000003	92	1
LOC119197437	21	19	13	9	403.92	807.84	92	1
LOC119197439	150	162	42	30	1944.3600000000001	3888.7200000000003	92	1
LOC119197450	48	46	12	7	871.2	1742.4	92	1
LOC119197452	2	55	0	10	775.1700000000001	1550.3400000000001	92	1
LOC119197453	14	14	6	3	256.74	513.48	92	1
LOC119197461	203	177	55	38	2207.7000000000003	4415.4000000000005	92	1
LOC119197473	39	53	14	8	507.87	1015.74	92	1
LOC119197479	30	42	4	7	453.42	906.84	92	1
LOC119197481	39	44	14	11	727.32	1454.64	92	1
LOC119197482	14	10	13	4	447.81	895.62	92	1
LOC119197485	1	7	13	5	362.34000000000003	724.6800000000001	92	1
LOC119197486	7	8	4	1	228.36	456.72	92	1
LOC119197487	14	7	43	11	353.43	706.86	92	1
LOC119197492	40	13	9	4	292.05	584.1	92	1
LOC119197495	4	15	1	2	261.36	522.72	92	1
LOC119197496	17	20	4	3	247.5	495	92	1
LOC119197497	2	8	1	0	152.46	304.92	92	1
LOC119197510	12	23	3	2	387.09000000000003	774.1800000000001	92	1
LOC119197523	70	81	2	0	1259.28	2518.56	92	1
LOC119197524	17	63	4	12	1087.02	2174.04	92	1
LOC119197525	95	66	18	14	961.2900000000001	1922.5800000000002	92	1
LOC119197527	3	13	2	2	244.53	489.06	92	1
LOC119197530	22	29	1	4	251.46	502.92	92	1
LOC119197532	19	32	29	13	891	1782	92	1
LOC119197533	49	109	13	21	1115.4	2230.8	92	1
LOC119197536	21	47	8	4	873.1800000000001	1746.3600000000001	92	1
LOC119197547	38	67	11	12	828.63	1657.26	92	1
LOC119197550	1	33	5	13	629.64	1259.28	92	1
LOC119197557	34	45	7	7	403.92	807.84	92	1
LOC119197559	6	6	20	2	429	858	92	1
LOC119197561	2	18	2	5	272.58000000000004	545.1600000000001	92	1
LOC119197563	33	107	19	28	1496.88	2993.76	92	1
LOC119197572	36	21	10	4	194.04000000000002	388.08000000000004	92	1
LOC119197573	16	24	3	11	510.84000000000003	1021.6800000000001	92	1
LOC119197577	22	11	4	8	257.40000000000003	514.8000000000001	92	1
LOC119197584	63	145	19	28	1913.3400000000001	3826.6800000000003	92	1
LOC119197587	48	49	30	21	1663.2	3326.4	92	1
LOC119197589	3	4	58	27	1326.27	2652.54	92	1
LOC119197600	13	26	9	5	630.63	1261.26	92	1
LOC119197603	16	37	4	10	514.8000000000001	1029.6000000000001	92	1
LOC119197607	9	7	7	1	453.09000000000003	906.1800000000001	92	1
LOC119197616	17	6	10	3	360.36	720.72	92	1
LOC119197617	10	0	18	5	347.49	694.98	92	1
LOC119197621	23	21	6	2	332.64000000000004	665.2800000000001	92	1
LOC119197628	8	7	9	0	295.02000000000004	590.0400000000001	92	1
LOC119197632	34	4	12	2	290.07	580.14	92	1
LOC119197633	3	1	7	1	229.68	459.36	92	1
LOC119197640	1	2	22	12	966.24	1932.48	92	1
LOC119197644	46	80	22	18	1234.8600000000001	2469.7200000000003	92	1
LOC119197645	30	45	11	8	864.2700000000001	1728.5400000000002	92	1
LOC119197649	23	32	8	10	398.97	797.94	92	1
LOC119197651	31	21	10	5	297	594	92	1
LOC119197652	21	54	8	10	473.22	946.44	92	1
LOC119197656	76	88	17	25	1196.91	2393.82	92	1
LOC119197661	4	28	10	6	584.1	1168.2	92	1
LOC119197662	4	23	5	3	218.79000000000002	437.58000000000004	92	1
LOC119197665	164	310	31	48	4419.360000000001	8838.720000000001	92	1
LOC119197666	26	57	5	5	701.58	1403.16	92	1
LOC119197669	89	60	27	16	874.1700000000001	1748.3400000000001	92	1
LOC119197670	3	15	0	0	273.24	546.48	92	1
LOC119197672	15	52	4	9	806.85	1613.7	92	1
LOC119197673	30	47	9	13	757.35	1514.7	92	1
LOC119197675	25	27	16	10	700.9200000000001	1401.8400000000001	92	1
LOC119197678	25	37	4	7	588.0600000000001	1176.1200000000001	92	1
LOC119197681	26	57	7	13	525.69	1051.38	92	1
LOC119197682	4	44	0	13	513.8100000000001	1027.6200000000001	92	1
LOC119197690	12	17	6	1	367.29	734.58	92	1
LOC119197696	11	9	3	1	149.49	298.98	92	1
LOC119197698	22	11	15	14	471.24	942.48	92	1
LOC119197699	17	24	2	6	443.52000000000004	887.0400000000001	92	1
LOC119197700	19	23	5	5	383.13	766.26	92	1
LOC119197701	12	1	28	7	243.54000000000002	487.08000000000004	92	1
LOC119197702	3	3	23	5	196.02	392.04	92	1
LOC119197708	35	29	6	10	568.26	1136.52	92	1
LOC119197709	12	40	6	7	435.6	871.2	92	1
LOC119197714	0	1	2	0	328.35	656.7	92	1
LOC119197715	7	14	5	7	351.45	702.9	92	1
LOC119197716	3	2	13	5	286.11	572.22	92	1
LOC119197718	12	10	3	2	245.52	491.04	92	1
LOC119197726	0	16	7	2	347.49	694.98	92	1
LOC119197729	8	47	3	8	370.26	740.52	92	1
LOC119197735	58	54	18	5	975.1500000000001	1950.3000000000002	92	1
LOC119197741	9	12	16	7	244.20000000000002	488.40000000000003	92	1
LOC119197749	20	27	8	4	346.5	693	92	1
LOC119197754	0	29	0	2	389.07	778.14	92	1
LOC119197756	24	26	4	4	353.43	706.86	92	1
LOC119197763	11	8	11	2	191.07000000000002	382.14000000000004	92	1
LOC119197770	59	36	14	9	494.01000000000005	988.0200000000001	92	1
LOC119197779	47	19	3	2	279.18	558.36	92	1
LOC119197809	20	17	4	3	210.87	421.74	92	1
LOC119197811	0	6	1	2	105.93	211.86	92	1
LOC119197818	5	6	2	2	87.12	174.24	92	1
LOC119197821	3	14	5	6	338.58000000000004	677.1600000000001	92	1
LOC119197823	32	74	10	18	895.95	1791.9	92	1
LOC119197824	14	18	1	2	192.06	384.12	92	1
LOC119197829	17	20	13	8	535.59	1071.18	92	1
LOC119197831	0	13	0	0	232.65	465.3	92	1
LOC119197833	9	4	5	4	228.69	457.38	92	1
LOC119197838	17	13	3	0	422.73	845.46	92	1
LOC119197845	7	8	56	45	800.9100000000001	1601.8200000000002	92	1
LOC119197859	48	38	4	5	493.35	986.7	92	1
LOC119197860	17	6	0	1	117.81	235.62	92	1
LOC119197870	9	8	3	3	127.71000000000001	255.42000000000002	92	1
LOC119197872	5	3	0	0	151.14000000000001	302.28000000000003	92	1
LOC119197874	7	37	2	14	630.63	1261.26	92	1
LOC119197881	18	29	7	6	651.4200000000001	1302.8400000000001	92	1
LOC119197896	2	2	1	2	458.04	916.08	92	1
LOC119197897	9	9	14	3	349.14000000000004	698.2800000000001	92	1
LOC119197901	16	33	15	16	707.85	1415.7	92	1
LOC119197902	17	52	8	5	539.5500000000001	1079.1000000000001	92	1
LOC119197903	134	178	50	50	2709.63	5419.26	92	1
LOC119197904	225	119	70	57	2459.1600000000003	4918.320000000001	92	1
LOC119197909	1	5	2	5	83.16000000000001	166.32000000000002	92	1
LOC119197910	86	114	24	35	1485	2970	92	1
LOC119197916	3	10	0	1	114.84	229.68	92	1
LOC119197921	0	15	0	3	173.25	346.5	92	1
LOC119197923	31	58	14	12	851.4000000000001	1702.8000000000002	92	1
LOC119197928	23	42	5	13	497.97	995.94	92	1
LOC119197929	14	29	12	8	427.68	855.36	92	1
LOC119197931	34	32	17	9	428.67	857.34	92	1
LOC119197932	3	1	0	0	82.17	164.34	92	1
LOC119197934	16	10	2	0	166.32000000000002	332.64000000000004	92	1
LOC119197943	2	10	1	1	674.19	1348.38	92	1
LOC119197948	6	16	13	2	321.75	643.5	92	1
LOC119197949	6	3	5	1	233.64000000000001	467.28000000000003	92	1
LOC119197950	5	8	9	4	230.67000000000002	461.34000000000003	92	1
LOC119197951	25	17	7	10	223.74	447.48	92	1
LOC119197960	33	106	9	21	1759.23	3518.46	92	1
LOC119197971	13	13	7	3	182.16	364.32	92	1
LOC119197973	8	9	7	5	273.24	546.48	92	1
LOC119197978	14	13	3	2	539.88	1079.76	92	1
LOC119197979	36	91	11	16	824.6700000000001	1649.3400000000001	92	1
LOC119197981	34	89	20	19	723.69	1447.38	92	1
LOC119197986	16	37	13	9	639.5400000000001	1279.0800000000002	92	1
LOC119197987	3	40	4	10	442.53000000000003	885.0600000000001	92	1
LOC119197988	4	22	0	4	426.69	853.38	92	1
LOC119197989	96	86	16	17	894.96	1789.92	92	1
LOC119197990	22	84	21	33	1386.66	2773.32	92	1
LOC119197996	1	0	21	7	665.2800000000001	1330.5600000000002	92	1
LOC119198004	13	9	4	1	422.73	845.46	92	1
LOC119198010	7	11	7	2	230.67000000000002	461.34000000000003	92	1
LOC119198017	70	63	21	20	825.6600000000001	1651.3200000000002	92	1
LOC119198021	43	36	26	15	656.37	1312.74	92	1
LOC119198023	51	16	26	7	313.17	626.34	92	1
LOC119198027	32	29	8	7	441.54	883.08	92	1
LOC119198029	23	21	7	5	353.43	706.86	92	1
LOC119198030	24	10	12	7	530.64	1061.28	92	1
LOC119198034	0	4	2	0	193.05	386.1	92	1
LOC119198035	13	45	19	16	988.0200000000001	1976.0400000000002	92	1
LOC119198036	17	40	7	3	429.66	859.32	92	1
LOC119198037	15	9	6	2	229.68	459.36	92	1
LOC119198043	4	29	3	4	349.47	698.94	92	1
LOC119198044	22	14	49	17	258.39	516.78	92	1
LOC119198045	4	1	8	4	257.40000000000003	514.8000000000001	92	1
LOC119198046	10	17	5	3	268.29	536.58	92	1
LOC119198055	17	35	10	15	598.95	1197.9	92	1
LOC119198056	7	39	2	3	373.23	746.46	92	1
LOC119198059	11	24	2	1	317.79	635.58	92	1
LOC119198062	6	3	7	1	194.04000000000002	388.08000000000004	92	1
LOC119198064	8	4	10	4	291.06	582.12	92	1
LOC119198065	16	11	26	10	291.06	582.12	92	1
LOC119198073	83	100	13	27	1281.0600000000002	2562.1200000000003	92	1
LOC119198074	106	97	35	16	1909.71	3819.42	92	1
LOC119198076	0	15	1	2	213.84	427.68	92	1
LOC119198077	2	12	2	3	146.52	293.04	92	1
LOC119198081	45	66	23	21	1657.26	3314.52	92	1
LOC119198082	5	12	5	4	341.55	683.1	92	1
LOC119198086	6	8	12	6	941.49	1882.98	92	1
LOC119198088	16	4	2	2	286.44	572.88	92	1
LOC119198095	37	97	31	17	1392.93	2785.86	92	1
LOC119198097	20	23	18	7	595.98	1191.96	92	1
LOC119198098	19	46	2	9	535.59	1071.18	92	1
LOC119198102	17	39	7	12	683.1	1366.2	92	1
LOC119198103	32	52	20	20	817.74	1635.48	92	1
LOC119198107	22	9	29	8	501.27000000000004	1002.5400000000001	92	1
LOC119198112	25	18	7	3	531.63	1063.26	92	1
LOC119198114	7	14	5	5	321.75	643.5	92	1
LOC119198117	5	9	3	4	252.45000000000002	504.90000000000003	92	1
LOC119198118	2	0	7	4	216.81	433.62	92	1
LOC119198134	22	13	16	6	373.23	746.46	92	1
LOC119198136	24	33	1	9	431.64000000000004	863.2800000000001	92	1
LOC119198145	6	19	1	6	263.34000000000003	526.6800000000001	92	1
LOC119198146	9	21	0	3	217.8	435.6	92	1
LOC119198148	14	33	3	3	423.72	847.44	92	1
LOC119198150	10	51	19	13	799.9200000000001	1599.8400000000001	92	1
LOC119198153	38	28	12	9	409.86	819.72	92	1
LOC119198154	9	35	3	7	475.20000000000005	950.4000000000001	92	1
LOC119198156	25	26	16	6	603.24	1206.48	92	1
LOC119198158	30	16	14	4	462.33000000000004	924.6600000000001	92	1
LOC119198165	37	23	9	7	358.38	716.76	92	1
LOC119198171	13	12	5	4	434.61	869.22	92	1
LOC119198173	19	13	6	7	290.07	580.14	92	1
LOC119198175	6	23	6	1	253.44	506.88	92	1
LOC119198176	54	78	16	19	1510.74	3021.48	92	1
LOC119198178	9	15	6	5	282.15000000000003	564.3000000000001	92	1
LOC119198181	12	28	3	2	279.18	558.36	92	1
LOC119198183	3	16	9	6	390.06	780.12	92	1
LOC119198191	28	18	4	4	299.97	599.94	92	1
LOC119198192	43	44	8	3	579.15	1158.3	92	1
LOC119198194	10	20	6	2	467.28000000000003	934.5600000000001	92	1
LOC119198195	32	25	4	6	414.81	829.62	92	1
LOC119198197	10	7	2	1	175.23000000000002	350.46000000000004	92	1
LOC119198215	20	61	3	11	598.95	1197.9	92	1
LOC119198216	15	100	4	14	1178.1000000000001	2356.2000000000003	92	1
LOC119198217	28	26	9	7	395.01	790.02	92	1
LOC119198219	16	35	2	6	372.24	744.48	92	1
LOC119198221	50	29	8	1	261.36	522.72	92	1
LOC119198223	5	16	3	5	271.26	542.52	92	1
LOC119198227	26	35	6	5	327.69	655.38	92	1
LOC119198239	18	113	9	26	1938.42	3876.84	92	1
LOC119198243	6	14	4	1	246.51000000000002	493.02000000000004	92	1
LOC119198246	5	27	8	5	400.95000000000005	801.9000000000001	92	1
LOC119198262	17	34	7	7	454.41	908.82	92	1
LOC119198266	16	17	12	5	316.8	633.6	92	1
LOC119198287	22	33	4	10	335.61	671.22	92	1
LOC119198289	57	44	22	13	777.1500000000001	1554.3000000000002	92	1
LOC119198291	17	36	4	3	492.03000000000003	984.0600000000001	92	1
LOC119198293	21	31	32	20	1071.18	2142.36	92	1
LOC119198294	2	33	14	13	770.22	1540.44	92	1
LOC119198297	12	8	1	3	215.82000000000002	431.64000000000004	92	1
LOC119198298	0	17	0	2	186.12	372.24	92	1
LOC119198305	60	128	53	24	2721.51	5443.02	92	1
LOC119198307	15	31	9	10	600.9300000000001	1201.8600000000001	92	1
LOC119198310	18	55	7	5	858.33	1716.66	92	1
LOC119198318	35	19	6	4	383.79	767.58	92	1
LOC119198320	30	12	6	1	229.68	459.36	92	1
LOC119198333	9	11	9	8	510.84000000000003	1021.6800000000001	92	1
LOC119198334	10	5	10	1	238.59	477.18	92	1
LOC119198336	31	13	158	78	714.45	1428.9	92	1
LOC119198337	8	6	95	50	710.82	1421.64	92	1
LOC119198338	10	2	134	58	697.95	1395.9	92	1
LOC119198339	26	8	91	37	696.96	1393.92	92	1
LOC119198341	7	4	19	10	310.86	621.72	92	1
LOC119198342	5	1	16	2	96.03	192.06	92	1
LOC119198343	30	13	131	66	639.5400000000001	1279.0800000000002	92	1
LOC119198353	116	65	31	11	1092.96	2185.92	92	1
LOC119198361	25	27	7	4	357.39000000000004	714.7800000000001	92	1
LOC119198363	40	57	20	22	594	1188	92	1
LOC119198373	7	12	9	3	463.32000000000005	926.6400000000001	92	1
LOC119198375	113	169	49	29	1996.8300000000002	3993.6600000000003	92	1
LOC119198381	6	11	8	0	264.33	528.66	92	1
LOC119198382	11	6	90	44	993.3000000000001	1986.6000000000001	92	1
LOC119198385	25	55	12	6	629.64	1259.28	92	1
LOC119198388	150	202	114	68	4647.06	9294.12	92	1
LOC119198391	7	37	3	4	485.1	970.2	92	1
LOC119198394	23	34	30	13	791.01	1582.02	92	1
LOC119198398	15	5	1	2	22.44	44.88	92	1
LOC119198398,LOC119198966	18	23	2	2	494.01000000000005	988.0200000000001	92	1
LOC119198410	48	56	17	9	957.6600000000001	1915.3200000000002	92	1
LOC119198413	259	171	84	51	3094.7400000000002	6189.4800000000005	92	1
LOC119198415	5	38	4	5	500.94	1001.88	92	1
LOC119198421	18	53	10	21	839.5200000000001	1679.0400000000002	92	1
LOC119198436	0	11	2	2	302.28000000000003	604.5600000000001	92	1
LOC119198439	27	21	70	30	1199.88	2399.76	92	1
LOC119198444	19	13	4	1	183.15	366.3	92	1
LOC119198446	20	175	14	43	2268.75	4537.5	92	1
LOC119198448	71	54	14	9	1155.3300000000002	2310.6600000000003	92	1
LOC119198456	13	18	9	6	284.13	568.26	92	1
LOC119198457	4	16	0	1	281.16	562.32	92	1
LOC119198458	11	23	9	4	276.21000000000004	552.4200000000001	92	1
LOC119198459	14	6	25	7	525.36	1050.72	92	1
LOC119198468	13	18	10	5	258.39	516.78	92	1
LOC119198471	135	271	35	46	2081.9700000000003	4163.9400000000005	92	1
LOC119198472	147	211	31	42	1860.21	3720.42	92	1
LOC119198476	7	23	6	4	193.05	386.1	92	1
LOC119198478	0	6	2	0	140.58	281.16	92	1
LOC119198479	153	122	72	50	2910.6000000000004	5821.200000000001	92	1
LOC119198483	19	24	26	14	725.6700000000001	1451.3400000000001	92	1
LOC119198488	48	51	9	10	773.19	1546.38	92	1
LOC119198493	1	17	6	4	281.16	562.32	92	1
LOC119198505	13	19	4	2	273.90000000000003	547.8000000000001	92	1
LOC119198507	17	31	12	10	835.5600000000001	1671.1200000000001	92	1
LOC119198513	19	67	10	13	974.1600000000001	1948.3200000000002	92	1
LOC119198519	2	22	2	4	535.59	1071.18	92	1
LOC119198522	1	4	0	1	106.92	213.84	92	1
LOC119198525	9	35	11	14	546.48	1092.96	92	1
LOC119198539	21	24	5	5	309.87	619.74	92	1
LOC119198544	8	4	7	2	125.73	251.46	92	1
LOC119198548	34	57	43	17	1641.42	3282.84	92	1
LOC119198549	2	0	1	0	646.47	1292.94	92	1
LOC119198550	1	0	7	4	492.36	984.72	92	1
LOC119198551	9	4	10	2	365.97	731.94	92	1
LOC119198554	19	66	6	14	798.9300000000001	1597.8600000000001	92	1
LOC119198555	6	40	9	16	513.8100000000001	1027.6200000000001	92	1
LOC119198564	14	36	12	6	703.89	1407.78	92	1
LOC119198577	11	23	4	9	341.55	683.1	92	1
LOC119198578	26	29	27	9	1080.0900000000001	2160.1800000000003	92	1
LOC119198579	7	2	16	6	621.72	1243.44	92	1
LOC119198585	0	2	1	0	139.26000000000002	278.52000000000004	92	1
LOC119198591	1	25	1	4	375.21000000000004	750.4200000000001	92	1
LOC119198592	13	56	19	12	1961.19	3922.38	92	1
LOC119198597	17	5	34	6	403.26	806.52	92	1
LOC119198600	76	101	17	19	1366.2	2732.4	92	1
LOC119198601	29	65	17	11	949.4100000000001	1898.8200000000002	92	1
LOC119198602	13	91	5	8	930.6	1861.2	92	1
LOC119198612	16	46	10	8	587.07	1174.14	92	1
LOC119198613	26	50	2	2	535.59	1071.18	92	1
LOC119198615	16	30	5	10	570.24	1140.48	92	1
LOC119198617	5	44	0	10	495.99	991.98	92	1
LOC119198619	43	28	6	2	483.12	966.24	92	1
LOC119198620	3	0	10	1	450.45000000000005	900.9000000000001	92	1
LOC119198621	3	2	25	11	401.61	803.22	92	1
LOC119198622	23	33	12	6	414.81	829.62	92	1
LOC119198624	1	20	8	7	421.74	843.48	92	1
LOC119198625	16	4	10	2	378.84000000000003	757.6800000000001	92	1
LOC119198626	23	35	4	10	388.08000000000004	776.1600000000001	92	1
LOC119198634	8	27	3	4	257.40000000000003	514.8000000000001	92	1
LOC119198635	8	5	4	0	237.60000000000002	475.20000000000005	92	1
LOC119198640	8	38	4	9	325.71000000000004	651.4200000000001	92	1
LOC119198642	7	14	12	5	373.23	746.46	92	1
LOC119198643	2	20	1	3	375.21000000000004	750.4200000000001	92	1
LOC119198647	3	11	4	8	320.76	641.52	92	1
LOC119198649	5	10	26	18	666.27	1332.54	92	1
LOC119198650	39	37	14	5	594.99	1189.98	92	1
LOC119198651	0	14	4	4	236.61	473.22	92	1
LOC119198668	8	9	12	4	355.41	710.82	92	1
LOC119198670	1	1	2	1	945.12	1890.24	92	1
LOC119198672	18	20	3	3	339.24	678.48	92	1
LOC119198675	5	11	4	3	183.15	366.3	92	1
LOC119198677	4	4	5	4	275.22	550.44	92	1
LOC119198679	4	9	18	12	183.15	366.3	92	1
LOC119198681	33	10	151	76	697.95	1395.9	92	1
LOC119198682	9	22	5	4	311.85	623.7	92	1
LOC119198683	2	9	9	7	269.28000000000003	538.5600000000001	92	1
LOC119198687	23	55	17	23	790.02	1580.04	92	1
LOC119198692	9	6	1	3	222.75	445.5	92	1
LOC119198694	9	40	2	6	531.63	1063.26	92	1
LOC119198700	28	18	15	4	348.48	696.96	92	1
LOC119198715	18	42	12	15	651.4200000000001	1302.8400000000001	92	1
LOC119198716	7	36	13	12	607.86	1215.72	92	1
LOC119198730	8	40	25	13	1607.76	3215.52	92	1
LOC119198731	8	19	2	1	304.92	609.84	92	1
LOC119198734	8	45	8	11	911.7900000000001	1823.5800000000002	92	1
LOC119198735	33	55	24	15	978.12	1956.24	92	1
LOC119198739	67	71	38	19	1469.8200000000002	2939.6400000000003	92	1
LOC119198740	37	14	6	0	355.41	710.82	92	1
LOC119198741	12	14	2	5	360.03000000000003	720.0600000000001	92	1
LOC119198743	23	147	12	36	1918.6200000000001	3837.2400000000002	92	1
LOC119198745	1	10	1	3	202.95000000000002	405.90000000000003	92	1
LOC119198747	25	64	14	19	820.71	1641.42	92	1
LOC119198748	22	16	7	4	174.24	348.48	92	1
LOC119198752	11	8	2	1	226.71	453.42	92	1
